match_id,season_id,name,year
12260075,55518,"ATP Madrid, Spain Men Singles 2024",2024
12260076,55518,"ATP Madrid, Spain Men Singles 2024",2024
12260077,55518,"ATP Madrid, Spain Men Singles 2024",2024
12260078,55518,"ATP Madrid, Spain Men Singles 2024",2024
12260080,55518,"ATP Madrid, Spain Men Singles 2024",2024
12260081,55518,"ATP Madrid, Spain Men Singles 2024",2024
12260083,55518,"ATP Madrid, Spain Men Singles 2024",2024
12260085,55518,"ATP Madrid, Spain Men Singles 2024",2024
12261594,56605,"WTA Madrid, Spain Women Singles 2024",2024
12261595,56605,"WTA Madrid, Spain Women Singles 2024",2024
12261596,56605,"WTA Madrid, Spain Women Singles 2024",2024
12276769,58288,"ATP Challenger Guangzhou, China Men Singles 2024",2024
12276772,58288,"ATP Challenger Guangzhou, China Men Singles 2024",2024
12276773,58288,"ATP Challenger Guangzhou, China Men Singles 2024",2024
12276774,58288,"ATP Challenger Guangzhou, China Men Singles 2024",2024
12276775,58288,"ATP Challenger Guangzhou, China Men Singles 2024",2024
12276776,58288,"ATP Challenger Guangzhou, China Men Singles 2024",2024
12276781,58288,"ATP Challenger Guangzhou, China Men Singles 2024",2024
12276783,58288,"ATP Challenger Guangzhou, China Men Singles 2024",2024
12276806,58294,"ATP Challenger Porto Alegre, Brazil Men Singles 2024",2024
12276816,58294,"ATP Challenger Porto Alegre, Brazil Men Singles 2024",2024
12276857,58310,"ATP Challenger Cagliari, Italy Men Singles 2024",2024
12276861,58310,"ATP Challenger Cagliari, Italy Men Singles 2024",2024
12276862,58310,"ATP Challenger Cagliari, Italy Men Singles 2024",2024
12276863,58310,"ATP Challenger Cagliari, Italy Men Singles 2024",2024
12276864,58310,"ATP Challenger Cagliari, Italy Men Singles 2024",2024
12276924,59552,"2024 WTA 125K Saint-Malo, France Women Singles",2024
12276925,59552,"2024 WTA 125K Saint-Malo, France Women Singles",2024
12276927,59552,"2024 WTA 125K Saint-Malo, France Women Singles",2024
12276928,59552,"2024 WTA 125K Saint-Malo, France Women Singles",2024
12276929,59552,"2024 WTA 125K Saint-Malo, France Women Singles",2024
12276934,59552,"2024 WTA 125K Saint-Malo, France Women Singles",2024
12276937,59552,"2024 WTA 125K Saint-Malo, France Women Singles",2024
12276938,59552,"2024 WTA 125K Saint-Malo, France Women Singles",2024
12276975,59988,"WTA 125K Cali, Colombia Women Singles 2024",2024
12276976,59988,"WTA 125K Cali, Colombia Women Singles 2024",2024
12276978,59988,"WTA 125K Cali, Colombia Women Singles 2024",2024
12276981,59988,"WTA 125K Cali, Colombia Women Singles 2024",2024
12276983,59988,"WTA 125K Cali, Colombia Women Singles 2024",2024
12276986,59988,"WTA 125K Cali, Colombia Women Singles 2024",2024
12276987,59988,"WTA 125K Cali, Colombia Women Singles 2024",2024
12287004,58294,"ATP Challenger Porto Alegre, Brazil Men Singles 2024",2024
12287005,58294,"ATP Challenger Porto Alegre, Brazil Men Singles 2024",2024
12287006,58294,"ATP Challenger Porto Alegre, Brazil Men Singles 2024",2024
12287007,58294,"ATP Challenger Porto Alegre, Brazil Men Singles 2024",2024
12287008,58294,"ATP Challenger Porto Alegre, Brazil Men Singles 2024",2024
12287009,58294,"ATP Challenger Porto Alegre, Brazil Men Singles 2024",2024
12287010,58294,"ATP Challenger Porto Alegre, Brazil Men Singles 2024",2024
12287011,58294,"ATP Challenger Porto Alegre, Brazil Men Singles 2024",2024
12287012,58294,"ATP Challenger Porto Alegre, Brazil Men Singles 2024",2024
12287013,58294,"ATP Challenger Porto Alegre, Brazil Men Singles 2024",2024
12288044,59552,"2024 WTA 125K Saint-Malo, France Women Singles",2024
12288048,59552,"2024 WTA 125K Saint-Malo, France Women Singles",2024
12288050,59552,"2024 WTA 125K Saint-Malo, France Women Singles",2024
12288414,58295,"2024 ATP Challenger Porto Alegre, Brazil Men Doubles",2024
12288415,58295,"2024 ATP Challenger Porto Alegre, Brazil Men Doubles",2024
12288416,58295,"2024 ATP Challenger Porto Alegre, Brazil Men Doubles",2024
12288417,58295,"2024 ATP Challenger Porto Alegre, Brazil Men Doubles",2024
12288418,58295,"2024 ATP Challenger Porto Alegre, Brazil Men Doubles",2024
12288419,58295,"2024 ATP Challenger Porto Alegre, Brazil Men Doubles",2024
12288420,58295,"2024 ATP Challenger Porto Alegre, Brazil Men Doubles",2024
12288421,58295,"2024 ATP Challenger Porto Alegre, Brazil Men Doubles",2024
12288918,58310,"ATP Challenger Cagliari, Italy Men Singles 2024",2024
12288919,58310,"ATP Challenger Cagliari, Italy Men Singles 2024",2024
12288920,58310,"ATP Challenger Cagliari, Italy Men Singles 2024",2024
12288921,58310,"ATP Challenger Cagliari, Italy Men Singles 2024",2024
12288922,58310,"ATP Challenger Cagliari, Italy Men Singles 2024",2024
12288923,58310,"ATP Challenger Cagliari, Italy Men Singles 2024",2024
12288924,58310,"ATP Challenger Cagliari, Italy Men Singles 2024",2024
12288925,58310,"ATP Challenger Cagliari, Italy Men Singles 2024",2024
12288926,58300,"ATP Challenger Aix en Provence, France Men Singles 2024",2024
12288929,58300,"ATP Challenger Aix en Provence, France Men Singles 2024",2024
12288930,58300,"ATP Challenger Aix en Provence, France Men Singles 2024",2024
12288931,58300,"ATP Challenger Aix en Provence, France Men Singles 2024",2024
12288932,58300,"ATP Challenger Aix en Provence, France Men Singles 2024",2024
12288933,58300,"ATP Challenger Aix en Provence, France Men Singles 2024",2024
12289656,59886,"ITF Italy F7, Men Singles 2024",2024
12289658,59880,"ITF Colombia F3, Men Singles 2024",2024
12289660,59880,"ITF Colombia F3, Men Singles 2024",2024
12289663,59880,"ITF Colombia F3, Men Singles 2024",2024
12289664,59880,"ITF Colombia F3, Men Singles 2024",2024
12289665,59892,"ITF Colombia 01A, Women Singles 2024",2024
12289667,59880,"ITF Colombia F3, Men Singles 2024",2024
12289668,59892,"ITF Colombia 01A, Women Singles 2024",2024
12289670,59880,"ITF Colombia F3, Men Singles 2024",2024
12289671,59892,"ITF Colombia 01A, Women Singles 2024",2024
12289672,59892,"ITF Colombia 01A, Women Singles 2024",2024
12289674,59892,"ITF Colombia 01A, Women Singles 2024",2024
12289675,59892,"ITF Colombia 01A, Women Singles 2024",2024
12289677,59880,"ITF Colombia F3, Men Singles 2024",2024
12289678,59892,"ITF Colombia 01A, Women Singles 2024",2024
12289690,59880,"ITF Colombia F3, Men Singles 2024",2024
12289691,59892,"ITF Colombia 01A, Women Singles 2024",2024
12290721,58288,"ATP Challenger Guangzhou, China Men Singles 2024",2024
12291185,59872,"ITF Georgia 02A, Women Singles 2024",2024
12291277,59872,"ITF Georgia 02A, Women Singles 2024",2024
12291304,59908,"ITF Sweden 01A, Women Singles 2024",2024
12291487,59910,"ITF Tunisia 22A, Women Singles 2024",2024
12291488,59910,"ITF Tunisia 22A, Women Singles 2024",2024
12291489,59910,"ITF Tunisia 22A, Women Singles 2024",2024
12291490,59910,"ITF Tunisia 22A, Women Singles 2024",2024
12291491,59910,"ITF Tunisia 22A, Women Singles 2024",2024
12291492,59910,"ITF Tunisia 22A, Women Singles 2024",2024
12291493,59910,"ITF Tunisia 22A, Women Singles 2024",2024
12291497,59910,"ITF Tunisia 22A, Women Singles 2024",2024
12291498,59910,"ITF Tunisia 22A, Women Singles 2024",2024
12291506,59910,"ITF Tunisia 22A, Women Singles 2024",2024
12291593,59912,"ITF Serbia 03A, Women Singles 2024",2024
12291657,59896,"ITF Germany 02A, Women Singles 2024",2024
12291659,59896,"ITF Germany 02A, Women Singles 2024",2024
12291660,59896,"ITF Germany 02A, Women Singles 2024",2024
12291698,59988,"WTA 125K Cali, Colombia Women Singles 2024",2024
12291700,59988,"WTA 125K Cali, Colombia Women Singles 2024",2024
12291702,59988,"WTA 125K Cali, Colombia Women Singles 2024",2024
12291704,59988,"WTA 125K Cali, Colombia Women Singles 2024",2024
12291706,59988,"WTA 125K Cali, Colombia Women Singles 2024",2024
12291709,59988,"WTA 125K Cali, Colombia Women Singles 2024",2024
12291711,59988,"WTA 125K Cali, Colombia Women Singles 2024",2024
12291712,59988,"WTA 125K Cali, Colombia Women Singles 2024",2024
12291714,59988,"WTA 125K Cali, Colombia Women Singles 2024",2024
12291819,59888,"ITF Turkey F17, Men Singles 2024",2024
12291832,59904,"ITF Turkey 17A, Women Singles 2024",2024
12291833,59904,"ITF Turkey 17A, Women Singles 2024",2024
12292132,59919,"ITF Croatia 04A, Women Singles 2024",2024
12292140,59915,"ITF Croatia F6, Men Singles 2024",2024
12292146,59919,"ITF Croatia 04A, Women Singles 2024",2024
12292148,59915,"ITF Croatia F6, Men Singles 2024",2024
12292151,59915,"ITF Croatia F6, Men Singles 2024",2024
12292279,59552,"2024 WTA 125K Saint-Malo, France Women Singles",2024
12292282,59894,"ITF Spain 20A, Women Singles 2024",2024
12292287,59894,"ITF Spain 20A, Women Singles 2024",2024
12292484,59882,"ITF Great Britain 13A, Women Singles 2024",2024
12292485,59882,"ITF Great Britain 13A, Women Singles 2024",2024
12292487,59882,"ITF Great Britain 13A, Women Singles 2024",2024
12292489,59882,"ITF Great Britain 13A, Women Singles 2024",2024
12292490,59882,"ITF Great Britain 13A, Women Singles 2024",2024
12292491,59882,"ITF Great Britain 13A, Women Singles 2024",2024
12292492,59882,"ITF Great Britain 13A, Women Singles 2024",2024
12292681,59874,"ITF USA F9, Men Singles 2024",2024
12292682,59874,"ITF USA F9, Men Singles 2024",2024
12292683,59874,"ITF USA F9, Men Singles 2024",2024
12292684,59874,"ITF USA F9, Men Singles 2024",2024
12292685,59874,"ITF USA F9, Men Singles 2024",2024
12292688,59874,"ITF USA F9, Men Singles 2024",2024
12292689,59874,"ITF USA F9, Men Singles 2024",2024
12292691,59874,"ITF USA F9, Men Singles 2024",2024
12292692,59874,"ITF USA F9, Men Singles 2024",2024
12292693,59874,"ITF USA F9, Men Singles 2024",2024
12292694,59874,"ITF USA F9, Men Singles 2024",2024
12292820,59892,"ITF Colombia 01A, Women Singles 2024",2024
12292821,59892,"ITF Colombia 01A, Women Singles 2024",2024
12292822,59892,"ITF Colombia 01A, Women Singles 2024",2024
12292823,59892,"ITF Colombia 01A, Women Singles 2024",2024
12292824,59892,"ITF Colombia 01A, Women Singles 2024",2024
12292825,59892,"ITF Colombia 01A, Women Singles 2024",2024
12292826,59892,"ITF Colombia 01A, Women Singles 2024",2024
12292827,59892,"ITF Colombia 01A, Women Singles 2024",2024
12292828,59892,"ITF Colombia 01A, Women Singles 2024",2024
12292829,59892,"ITF Colombia 01A, Women Singles 2024",2024
12292849,59898,"ITF USA 13A, Women Singles 2024",2024
12292850,59898,"ITF USA 13A, Women Singles 2024",2024
12292851,59898,"ITF USA 13A, Women Singles 2024",2024
12292852,59898,"ITF USA 13A, Women Singles 2024",2024
12292853,59898,"ITF USA 13A, Women Singles 2024",2024
12292860,59898,"ITF USA 13A, Women Singles 2024",2024
12292861,59898,"ITF USA 13A, Women Singles 2024",2024
12292863,59898,"ITF USA 13A, Women Singles 2024",2024
12292876,59874,"ITF USA F9, Men Singles 2024",2024
12292877,59874,"ITF USA F9, Men Singles 2024",2024
12292878,59874,"ITF USA F9, Men Singles 2024",2024
12292930,59880,"ITF Colombia F3, Men Singles 2024",2024
12292931,59880,"ITF Colombia F3, Men Singles 2024",2024
12292932,59880,"ITF Colombia F3, Men Singles 2024",2024
12292933,59880,"ITF Colombia F3, Men Singles 2024",2024
12292934,59880,"ITF Colombia F3, Men Singles 2024",2024
12292935,59880,"ITF Colombia F3, Men Singles 2024",2024
12292936,59880,"ITF Colombia F3, Men Singles 2024",2024
12292937,59880,"ITF Colombia F3, Men Singles 2024",2024
12292938,59898,"ITF USA 13A, Women Singles 2024",2024
12292939,59898,"ITF USA 13A, Women Singles 2024",2024
12292941,59902,"ITF USA 14A, Women Singles 2024",2024
12292942,59902,"ITF USA 14A, Women Singles 2024",2024
12292943,59902,"ITF USA 14A, Women Singles 2024",2024
12292944,59902,"ITF USA 14A, Women Singles 2024",2024
12292945,59902,"ITF USA 14A, Women Singles 2024",2024
12292946,59902,"ITF USA 14A, Women Singles 2024",2024
12292947,59902,"ITF USA 14A, Women Singles 2024",2024
12292948,59902,"ITF USA 14A, Women Singles 2024",2024
12293427,59906,"ITF Japan 05A, Women Singles 2024",2024
12293430,59906,"ITF Japan 05A, Women Singles 2024",2024
12293433,59904,"ITF Turkey 17A, Women Singles 2024",2024
12293440,59906,"ITF Japan 05A, Women Singles 2024",2024
12293441,59912,"ITF Serbia 03A, Women Singles 2024",2024
12293442,59904,"ITF Turkey 17A, Women Singles 2024",2024
12293445,59912,"ITF Serbia 03A, Women Singles 2024",2024
12293448,59912,"ITF Serbia 03A, Women Singles 2024",2024
12293451,59906,"ITF Japan 05A, Women Singles 2024",2024
12293457,59952,"ITF Tunisia 27A, Women Singles 2024",2024
12293459,59952,"ITF Tunisia 27A, Women Singles 2024",2024
12293460,59882,"ITF Great Britain 13A, Women Singles 2024",2024
12293462,59878,"ITF Spain F22, Men Singles 2024",2024
12293463,59878,"ITF Spain F22, Men Singles 2024",2024
12293464,59878,"ITF Spain F22, Men Singles 2024",2024
12293465,59878,"ITF Spain F22, Men Singles 2024",2024
12293466,59878,"ITF Spain F22, Men Singles 2024",2024
12293468,59878,"ITF Spain F22, Men Singles 2024",2024
12293469,59878,"ITF Spain F22, Men Singles 2024",2024
12293470,59878,"ITF Spain F22, Men Singles 2024",2024
12293471,59908,"ITF Sweden 01A, Women Singles 2024",2024
12293472,59912,"ITF Serbia 03A, Women Singles 2024",2024
12293473,59908,"ITF Sweden 01A, Women Singles 2024",2024
12293474,59874,"ITF USA F9, Men Singles 2024",2024
12293475,59912,"ITF Serbia 03A, Women Singles 2024",2024
12293476,59882,"ITF Great Britain 13A, Women Singles 2024",2024
12293477,59874,"ITF USA F9, Men Singles 2024",2024
12293478,59882,"ITF Great Britain 13A, Women Singles 2024",2024
12293480,59912,"ITF Serbia 03A, Women Singles 2024",2024
12293481,59900,"ITF Italy 06A, Women Singles 2024",2024
12293482,59882,"ITF Great Britain 13A, Women Singles 2024",2024
12293483,59900,"ITF Italy 06A, Women Singles 2024",2024
12293484,59908,"ITF Sweden 01A, Women Singles 2024",2024
12293485,59882,"ITF Great Britain 13A, Women Singles 2024",2024
12293486,59882,"ITF Great Britain 13A, Women Singles 2024",2024
12293487,59874,"ITF USA F9, Men Singles 2024",2024
12293488,59882,"ITF Great Britain 13A, Women Singles 2024",2024
12293489,59919,"ITF Croatia 04A, Women Singles 2024",2024
12293490,59900,"ITF Italy 06A, Women Singles 2024",2024
12293491,59919,"ITF Croatia 04A, Women Singles 2024",2024
12293492,59894,"ITF Spain 20A, Women Singles 2024",2024
12293493,59882,"ITF Great Britain 13A, Women Singles 2024",2024
12293494,59919,"ITF Croatia 04A, Women Singles 2024",2024
12293495,59894,"ITF Spain 20A, Women Singles 2024",2024
12293496,59894,"ITF Spain 20A, Women Singles 2024",2024
12293497,59919,"ITF Croatia 04A, Women Singles 2024",2024
12293498,59908,"ITF Sweden 01A, Women Singles 2024",2024
12293499,59888,"ITF Turkey F17, Men Singles 2024",2024
12293500,59908,"ITF Sweden 01A, Women Singles 2024",2024
12293501,59894,"ITF Spain 20A, Women Singles 2024",2024
12293502,59888,"ITF Turkey F17, Men Singles 2024",2024
12293503,59915,"ITF Croatia F6, Men Singles 2024",2024
12293505,59915,"ITF Croatia F6, Men Singles 2024",2024
12293506,59915,"ITF Croatia F6, Men Singles 2024",2024
12293507,59915,"ITF Croatia F6, Men Singles 2024",2024
12293508,59915,"ITF Croatia F6, Men Singles 2024",2024
12293509,59900,"ITF Italy 06A, Women Singles 2024",2024
12293510,59915,"ITF Croatia F6, Men Singles 2024",2024
12293513,59890,"ITF Tunisia F30, Men Singles 2024",2024
12293516,59890,"ITF Tunisia F30, Men Singles 2024",2024
12293517,59896,"ITF Germany 02A, Women Singles 2024",2024
12293519,59890,"ITF Tunisia F30, Men Singles 2024",2024
12293523,59896,"ITF Germany 02A, Women Singles 2024",2024
12293524,59896,"ITF Germany 02A, Women Singles 2024",2024
12293525,59878,"ITF Spain F22, Men Singles 2024",2024
12293527,59890,"ITF Tunisia F30, Men Singles 2024",2024
12293528,59896,"ITF Germany 02A, Women Singles 2024",2024
12293529,59890,"ITF Tunisia F30, Men Singles 2024",2024
12293530,59896,"ITF Germany 02A, Women Singles 2024",2024
12293531,59890,"ITF Tunisia F30, Men Singles 2024",2024
12293533,59896,"ITF Germany 02A, Women Singles 2024",2024
12293534,59890,"ITF Tunisia F30, Men Singles 2024",2024
12293535,59896,"ITF Germany 02A, Women Singles 2024",2024
12293536,59890,"ITF Tunisia F30, Men Singles 2024",2024
12293537,59896,"ITF Germany 02A, Women Singles 2024",2024
12293538,59890,"ITF Tunisia F30, Men Singles 2024",2024
12293539,59896,"ITF Germany 02A, Women Singles 2024",2024
12293540,59890,"ITF Tunisia F30, Men Singles 2024",2024
12293541,59890,"ITF Tunisia F30, Men Singles 2024",2024
12293542,59890,"ITF Tunisia F30, Men Singles 2024",2024
12293543,59890,"ITF Tunisia F30, Men Singles 2024",2024
12293544,59890,"ITF Tunisia F30, Men Singles 2024",2024
12293545,59890,"ITF Tunisia F30, Men Singles 2024",2024
12293558,58294,"ATP Challenger Porto Alegre, Brazil Men Singles 2024",2024
12293559,58294,"ATP Challenger Porto Alegre, Brazil Men Singles 2024",2024
12293560,58294,"ATP Challenger Porto Alegre, Brazil Men Singles 2024",2024
12293561,58294,"ATP Challenger Porto Alegre, Brazil Men Singles 2024",2024
12293562,58294,"ATP Challenger Porto Alegre, Brazil Men Singles 2024",2024
12293563,58294,"ATP Challenger Porto Alegre, Brazil Men Singles 2024",2024
12293564,58294,"ATP Challenger Porto Alegre, Brazil Men Singles 2024",2024
12293643,59876,"ITF Mexico F2, Men Singles 2024",2024
12293644,59876,"ITF Mexico F2, Men Singles 2024",2024
12293645,59876,"ITF Mexico F2, Men Singles 2024",2024
12293649,59876,"ITF Mexico F2, Men Singles 2024",2024
12293650,59876,"ITF Mexico F2, Men Singles 2024",2024
12293651,59876,"ITF Mexico F2, Men Singles 2024",2024
12293652,59876,"ITF Mexico F2, Men Singles 2024",2024
12293653,59876,"ITF Mexico F2, Men Singles 2024",2024
12293656,59876,"ITF Mexico F2, Men Singles 2024",2024
12293657,59876,"ITF Mexico F2, Men Singles 2024",2024
12293726,59884,"ITF Serbia F3, Men Singles 2024",2024
12293727,59884,"ITF Serbia F3, Men Singles 2024",2024
12293728,59884,"ITF Serbia F3, Men Singles 2024",2024
12293729,59884,"ITF Serbia F3, Men Singles 2024",2024
12293730,59884,"ITF Serbia F3, Men Singles 2024",2024
12293731,59884,"ITF Serbia F3, Men Singles 2024",2024
12293732,59917,"ITF Great Britain F10, Men Singles 2024",2024
12293733,59917,"ITF Great Britain F10, Men Singles 2024",2024
12293734,59917,"ITF Great Britain F10, Men Singles 2024",2024
12293735,59917,"ITF Great Britain F10, Men Singles 2024",2024
12293736,59917,"ITF Great Britain F10, Men Singles 2024",2024
12293737,59917,"ITF Great Britain F10, Men Singles 2024",2024
12293738,59917,"ITF Great Britain F10, Men Singles 2024",2024
12293739,59902,"ITF USA 14A, Women Singles 2024",2024
12293740,59917,"ITF Great Britain F10, Men Singles 2024",2024
12293741,59902,"ITF USA 14A, Women Singles 2024",2024
12293743,59902,"ITF USA 14A, Women Singles 2024",2024
12293745,59902,"ITF USA 14A, Women Singles 2024",2024
12293747,59902,"ITF USA 14A, Women Singles 2024",2024
12293748,59902,"ITF USA 14A, Women Singles 2024",2024
12293750,59902,"ITF USA 14A, Women Singles 2024",2024
12293751,59902,"ITF USA 14A, Women Singles 2024",2024
12293756,59898,"ITF USA 13A, Women Singles 2024",2024
12293757,59898,"ITF USA 13A, Women Singles 2024",2024
12293758,59898,"ITF USA 13A, Women Singles 2024",2024
12293759,59898,"ITF USA 13A, Women Singles 2024",2024
12293760,59898,"ITF USA 13A, Women Singles 2024",2024
12293761,59898,"ITF USA 13A, Women Singles 2024",2024
12294022,59906,"ITF Japan 05A, Women Singles 2024",2024
12294023,59906,"ITF Japan 05A, Women Singles 2024",2024
12294024,59906,"ITF Japan 05A, Women Singles 2024",2024
12294025,59906,"ITF Japan 05A, Women Singles 2024",2024
12294026,59906,"ITF Japan 05A, Women Singles 2024",2024
12294027,59906,"ITF Japan 05A, Women Singles 2024",2024
12294068,58288,"ATP Challenger Guangzhou, China Men Singles 2024",2024
12295042,59894,"ITF Spain 20A, Women Singles 2024",2024
12295043,59894,"ITF Spain 20A, Women Singles 2024",2024
12295044,59894,"ITF Spain 20A, Women Singles 2024",2024
12295045,59894,"ITF Spain 20A, Women Singles 2024",2024
12295046,59894,"ITF Spain 20A, Women Singles 2024",2024
12295047,59894,"ITF Spain 20A, Women Singles 2024",2024
12295048,59894,"ITF Spain 20A, Women Singles 2024",2024
12295101,59900,"ITF Italy 06A, Women Singles 2024",2024
12295102,59900,"ITF Italy 06A, Women Singles 2024",2024
12295103,59900,"ITF Italy 06A, Women Singles 2024",2024
12295104,59900,"ITF Italy 06A, Women Singles 2024",2024
12295105,59900,"ITF Italy 06A, Women Singles 2024",2024
12295106,59900,"ITF Italy 06A, Women Singles 2024",2024
12295107,59900,"ITF Italy 06A, Women Singles 2024",2024
12295118,59878,"ITF Spain F22, Men Singles 2024",2024
12295121,59886,"ITF Italy F7, Men Singles 2024",2024
12295130,59910,"ITF Tunisia 22A, Women Singles 2024",2024
12295143,59917,"ITF Great Britain F10, Men Singles 2024",2024
12295144,59872,"ITF Georgia 02A, Women Singles 2024",2024
12295145,59872,"ITF Georgia 02A, Women Singles 2024",2024
12295148,59910,"ITF Tunisia 22A, Women Singles 2024",2024
12295149,59878,"ITF Spain F22, Men Singles 2024",2024
12295150,59878,"ITF Spain F22, Men Singles 2024",2024
12295151,59912,"ITF Serbia 03A, Women Singles 2024",2024
12295152,59912,"ITF Serbia 03A, Women Singles 2024",2024
12295153,59912,"ITF Serbia 03A, Women Singles 2024",2024
12295154,59912,"ITF Serbia 03A, Women Singles 2024",2024
12295155,59912,"ITF Serbia 03A, Women Singles 2024",2024
12295156,59884,"ITF Serbia F3, Men Singles 2024",2024
12295157,59912,"ITF Serbia 03A, Women Singles 2024",2024
12295158,59884,"ITF Serbia F3, Men Singles 2024",2024
12295159,59884,"ITF Serbia F3, Men Singles 2024",2024
12295160,59884,"ITF Serbia F3, Men Singles 2024",2024
12295161,59884,"ITF Serbia F3, Men Singles 2024",2024
12295162,59884,"ITF Serbia F3, Men Singles 2024",2024
12295163,59884,"ITF Serbia F3, Men Singles 2024",2024
12295164,59884,"ITF Serbia F3, Men Singles 2024",2024
12295165,59884,"ITF Serbia F3, Men Singles 2024",2024
12295172,59910,"ITF Tunisia 22A, Women Singles 2024",2024
12295181,59886,"ITF Italy F7, Men Singles 2024",2024
12295217,59952,"ITF Tunisia 27A, Women Singles 2024",2024
12295218,59952,"ITF Tunisia 27A, Women Singles 2024",2024
12295219,59952,"ITF Tunisia 27A, Women Singles 2024",2024
12295220,59952,"ITF Tunisia 27A, Women Singles 2024",2024
12295221,59952,"ITF Tunisia 27A, Women Singles 2024",2024
12295222,59952,"ITF Tunisia 27A, Women Singles 2024",2024
12295223,59952,"ITF Tunisia 27A, Women Singles 2024",2024
12295227,59872,"ITF Georgia 02A, Women Singles 2024",2024
12295240,59872,"ITF Georgia 02A, Women Singles 2024",2024
12295300,59919,"ITF Croatia 04A, Women Singles 2024",2024
12295301,59919,"ITF Croatia 04A, Women Singles 2024",2024
12295302,59919,"ITF Croatia 04A, Women Singles 2024",2024
12295303,59919,"ITF Croatia 04A, Women Singles 2024",2024
12295304,59919,"ITF Croatia 04A, Women Singles 2024",2024
12295305,59919,"ITF Croatia 04A, Women Singles 2024",2024
12295306,59919,"ITF Croatia 04A, Women Singles 2024",2024
12295352,59917,"ITF Great Britain F10, Men Singles 2024",2024
12295353,59917,"ITF Great Britain F10, Men Singles 2024",2024
12295369,59894,"ITF Spain 20A, Women Singles 2024",2024
12295415,59872,"ITF Georgia 02A, Women Singles 2024",2024
12295427,59888,"ITF Turkey F17, Men Singles 2024",2024
12295428,59888,"ITF Turkey F17, Men Singles 2024",2024
12295429,59888,"ITF Turkey F17, Men Singles 2024",2024
12295430,59888,"ITF Turkey F17, Men Singles 2024",2024
12295431,59888,"ITF Turkey F17, Men Singles 2024",2024
12295432,59888,"ITF Turkey F17, Men Singles 2024",2024
12295433,59888,"ITF Turkey F17, Men Singles 2024",2024
12295434,59888,"ITF Turkey F17, Men Singles 2024",2024
12295435,59888,"ITF Turkey F17, Men Singles 2024",2024
12295487,59915,"ITF Croatia F6, Men Singles 2024",2024
12295488,59915,"ITF Croatia F6, Men Singles 2024",2024
12295489,59915,"ITF Croatia F6, Men Singles 2024",2024
12295490,59915,"ITF Croatia F6, Men Singles 2024",2024
12295491,59915,"ITF Croatia F6, Men Singles 2024",2024
12295492,59915,"ITF Croatia F6, Men Singles 2024",2024
12295493,59915,"ITF Croatia F6, Men Singles 2024",2024
12295516,59952,"ITF Tunisia 27A, Women Singles 2024",2024
12295517,59872,"ITF Georgia 02A, Women Singles 2024",2024
12295525,59904,"ITF Turkey 17A, Women Singles 2024",2024
12295535,59917,"ITF Great Britain F10, Men Singles 2024",2024
12295538,59552,"2024 WTA 125K Saint-Malo, France Women Singles",2024
12295539,59882,"ITF Great Britain 13A, Women Singles 2024",2024
12295550,59882,"ITF Great Britain 13A, Women Singles 2024",2024
12295551,59908,"ITF Sweden 01A, Women Singles 2024",2024
12295552,59872,"ITF Georgia 02A, Women Singles 2024",2024
12295553,59908,"ITF Sweden 01A, Women Singles 2024",2024
12295554,59908,"ITF Sweden 01A, Women Singles 2024",2024
12295555,59908,"ITF Sweden 01A, Women Singles 2024",2024
12295556,59908,"ITF Sweden 01A, Women Singles 2024",2024
12295557,59908,"ITF Sweden 01A, Women Singles 2024",2024
12295558,59908,"ITF Sweden 01A, Women Singles 2024",2024
12295588,59882,"ITF Great Britain 13A, Women Singles 2024",2024
12295590,58300,"ATP Challenger Aix en Provence, France Men Singles 2024",2024
12295591,58300,"ATP Challenger Aix en Provence, France Men Singles 2024",2024
12295592,58300,"ATP Challenger Aix en Provence, France Men Singles 2024",2024
12295593,58300,"ATP Challenger Aix en Provence, France Men Singles 2024",2024
12295614,59896,"ITF Germany 02A, Women Singles 2024",2024
12295719,58310,"ATP Challenger Cagliari, Italy Men Singles 2024",2024
12295720,58310,"ATP Challenger Cagliari, Italy Men Singles 2024",2024
12295722,58310,"ATP Challenger Cagliari, Italy Men Singles 2024",2024
12295735,59882,"ITF Great Britain 13A, Women Singles 2024",2024
12295809,58294,"ATP Challenger Porto Alegre, Brazil Men Singles 2024",2024
12295812,59908,"ITF Sweden 01A, Women Singles 2024",2024
12295817,59888,"ITF Turkey F17, Men Singles 2024",2024
12295820,59878,"ITF Spain F22, Men Singles 2024",2024
12295821,59878,"ITF Spain F22, Men Singles 2024",2024
12295822,59878,"ITF Spain F22, Men Singles 2024",2024
12295823,59878,"ITF Spain F22, Men Singles 2024",2024
12295824,59878,"ITF Spain F22, Men Singles 2024",2024
12295825,59878,"ITF Spain F22, Men Singles 2024",2024
12295826,59878,"ITF Spain F22, Men Singles 2024",2024
12295831,59904,"ITF Turkey 17A, Women Singles 2024",2024
12295832,59904,"ITF Turkey 17A, Women Singles 2024",2024
12295833,59904,"ITF Turkey 17A, Women Singles 2024",2024
12295834,59904,"ITF Turkey 17A, Women Singles 2024",2024
12295835,59904,"ITF Turkey 17A, Women Singles 2024",2024
12295836,59904,"ITF Turkey 17A, Women Singles 2024",2024
12295837,59904,"ITF Turkey 17A, Women Singles 2024",2024
12295838,59904,"ITF Turkey 17A, Women Singles 2024",2024
